timestamp,source,splitSentence,wordCount
1418395922,825,33766,33796
1418395927,909,34987,34671
1418395932,903,33879,34410
1418395937,1215,34694,34509
1418395942,624,35469,35125
1418395947,1423,35289,35535
1418395952,683,34408,34187
1418395957,837,32341,32763
1418395962,885,34519,34116
1418395967,894,34469,34657
1418395972,940,34609,35110
1418395977,1202,34882,34826
1418395982,1059,34483,34319
1418395987,582,34926,34697
1418395992,889,34660,34705
1418395997,756,35105,34665
1418396002,868,34921,35406
1418396007,812,34080,34130
1418396012,1252,34197,34041
1418396017,1121,34516,34600
1418396022,1031,34087,34119
1418396027,650,35366,34911
1418396032,791,35064,35175
1418396037,1024,34326,34740
1418396042,858,35275,34808
1418396047,794,34588,34868
1418396052,1179,32965,33370
1418396057,992,34634,34103
1418396062,965,34852,34640
1418396067,663,34971,35631
1418396072,799,35090,34566
1418396077,822,33450,33330
1418396082,870,32366,32906
1418396087,929,35207,35019
1418396092,987,33818,33762
1418396097,641,33713,33919
1418396102,776,31685,31925
1418396107,739,27886,27995
1418396112,820,27522,27628
1418396117,531,18500,18536
1418396122,537,19407,19066
1418396127,701,25422,25792
1418396132,743,26182,25701
1418396137,846,30893,30879
1418396142,983,33102,32924
1418396147,1000,34020,34143
1418396152,981,33765,33467
1418396157,1119,33573,33839
1418396162,1190,34443,34099
1418396167,979,34911,35303
1418396172,604,33707,33560
1418396177,1104,35049,35125
1418396182,939,34759,34515
1418396187,1225,35288,35502
1418396192,964,34543,34333
1418396197,332,21735,21622
1418396202,1140,35817,35886
1418396207,1234,34309,34520
1418396212,991,35605,35728
1418396217,1034,35596,35342
1418396222,1242,34418,34336
1418396227,789,34408,34803
1418396232,797,34711,34650
1418396237,1138,34311,34135
1418396242,725,34668,34580
1418396247,986,34645,34714
1418396252,739,32837,32980
1418396257,928,34618,34524
1418396262,1125,35351,35559
1418396267,1080,34906,34434
1418396272,666,33962,34257
1418396277,834,33777,33825
1418396282,1091,33538,33526
1418396287,529,34363,34461
1418396292,1015,34621,34701
1418396297,1039,34753,34074
1418396302,741,35142,35240
1418396307,809,34186,34663
1418396312,1059,34737,34560
1418396317,1007,34373,34449
1418396323,930,29508,29260
1418396328,658,35303,35096
1418396333,868,35613,35546
1418396338,1046,34329,34786
1418396343,977,34166,34157
1418396348,904,34947,34910
1418396353,1215,34025,34196
1418396358,817,34893,34554
1418396363,688,33664,34314
1418396368,856,34700,34609
1418396373,682,34671,34035
1418396378,555,33602,33846
1418396383,300,21337,22124
1418396388,347,9014,8989
1418396393,802,27759,27101
1418396398,872,34677,34436
1418396403,887,34449,34624
1418396408,1102,33858,34046
1418396413,392,33612,33563
1418396418,796,33533,33095
1418396423,822,34382,34608
1418396428,780,33684,34098
1418396433,860,33579,33468
1418396438,578,33903,33368
1418396443,719,32847,33470
1418396448,655,23319,22786
1418396453,967,35086,35314
1418396458,583,34899,35084
1418396463,869,33587,33867
1418396468,726,34340,33837
1418396473,962,36200,36286
1418396478,488,33661,33433
1418396483,804,34424,34860
1418396488,1107,34395,34491
1418396493,797,34405,34473
1418396498,1276,34847,34616
1418396503,522,34924,34815
1418396508,507,34408,34704
1418396513,875,34204,34098
1418396518,1578,34955,35048
1418396523,1042,33715,33531
1418396528,898,33958,33859
1418396533,760,34644,34915
1418396538,483,69112,33845
1418396543,798,34809,34935
1418396548,1302,33733,34725
1418396553,327,35087,69248
1418396558,940,34466,33871
1418396563,622,34141,34379
1418396568,324,35284,35537
1418396573,1031,34842,34778
1418396578,1070,34542,34234
1418396583,711,35150,35173
1418396588,620,34098,34371
1418396593,1024,32447,31842
1418396598,643,33026,33217
1418396603,494,33827,34187
1418396608,472,32679,32970
1418396613,1106,34095,33759
1418396618,576,34666,34453
1418396623,1133,34231,34809
1418396628,349,34747,34220
1418396633,856,34039,34166
1418396638,969,33836,33719
1418396643,735,34001,34024
1418396648,657,34717,34752
1418396653,1023,33124,32866
1418396658,868,35192,35359
1418396663,933,34614,34723
1418396668,929,33709,34099
1418396673,667,34375,33609
1418396678,941,33391,33765
1418396683,1077,33956,33846
1418396688,485,23309,23284
1418396693,592,33861,33794
1418396698,637,33967,34393
1418396703,848,33246,33434
1418396708,869,34755,34484
1418396713,1046,35120,35226
1418396718,593,34239,34396
1418396723,763,35447,35209
1418396728,933,34842,34638
1418396733,958,35017,35397
1418396738,678,35858,35600
1418396743,730,34234,34593
1418396748,817,34972,35028
1418396753,957,35267,34660
1418396758,689,34558,35000
1418396763,653,34528,34137
1418396768,749,33608,34059
1418396773,766,32701,32274
1418396778,857,34308,34143
1418396783,958,33636,34043
1418396788,700,33555,33702
1418396793,761,34290,33816
1418396798,977,33833,34079
1418396803,595,34084,34265
1418396808,1064,34106,34034
1418396813,652,33135,32830
1418396818,828,31722,32079
1418396823,640,33572,33596
1418396828,740,35422,35415
1418396833,1264,33256,33047
1418396838,598,35250,35416
1418396843,881,34067,33611
1418396848,649,34213,34715
1418396853,1198,33965,34064
1418396858,0,33276,32930
1418396863,1040,32795,32831
1418396868,762,34225,34276
1418396873,984,34797,34567
1418396878,317,33481,33601
1418396883,1163,33334,33335
1418396888,446,34562,34367
1418396893,764,34023,34346
1418396898,895,34560,34657
1418396903,755,34493,33853
1418396908,1216,33767,34156
1418396913,603,34278,34281
1418396918,469,34898,34433
1418396923,605,22489,23055
1418396928,791,34757,34743
1418396933,820,34291,34566
1418396938,866,35126,34612
1418396943,939,35103,35486
1418396948,670,35616,35770
1418396953,973,34689,33976
1418396958,747,34963,35055
1418396963,746,34771,34939
1418396969,957,27979,28125
1418396974,402,33751,33793
1418396979,1132,34548,34923
1418396984,602,33504,33042
1418396989,742,34990,34718
1418396994,595,35105,35703
1418396999,855,33925,33559
1418397004,737,33679,34034
1418397009,913,35261,34955
1418397014,544,33760,33418
1418397019,1047,34271,34263
1418397024,591,34417,34803
1418397029,732,33830,34139
1418397034,568,34546,34085
1418397039,785,34425,34077
1418397044,802,34690,35252
1418397049,902,34009,34406
1418397054,911,35451,34999
1418397059,536,33494,33353
1418397064,936,34159,34527
1418397069,877,34618,34560
1418397074,517,35447,35415
1418397079,790,35131,34874
1418397084,868,35168,35347
1418397089,593,33595,33717
1418397094,836,33626,33441
1418397099,660,34649,34371
1418397104,857,34758,34827
1418397109,839,33810,34216
1418397114,1203,34205,33968
1418397119,1043,33426,33173
1418397124,290,34315,34782
1418397129,1243,35222,34754
1418397134,0,34485,34444
1418397139,906,34374,34822
1418397144,1243,35361,34896
1418397149,681,32605,32750
1418397154,244,23011,23108
1418397159,1137,35268,35142
1418397164,710,34268,34337
1418397169,918,34518,34614
1418397174,420,35645,35429
1418397179,1002,33997,34652
1418397184,756,33574,33142
1418397189,1138,34493,34531
1418397194,446,33316,33281
1418397199,642,34409,34374
1418397204,810,34984,34956
1418397209,891,34523,34533
1418397214,832,34130,34533
1418397219,1182,34410,33965
1418397224,402,34582,34367
1418397229,740,34104,34340
1418397234,1081,35889,35859
1418397239,657,33097,33623
1418397244,1327,33976,33590
1418397249,637,34915,35295
1418397254,891,33186,32825
1418397259,953,34270,34470
1418397264,658,35357,35016
1418397269,566,33982,34081
1418397274,810,34141,34507
1418397279,1042,35454,35048
1418397284,727,34181,34259
1418397289,849,33886,34254
1418397294,617,34711,34484
1418397299,1072,34805,34285
1418397304,803,32608,32522
1418397309,1008,33848,34165
1418397314,774,34660,34569
1418397319,803,34090,34250
1418397324,860,33689,33956
1418397329,631,34121,33619
1418397334,688,33779,34472
1418397339,618,34617,33974
1418397344,884,34524,34192
1418397349,1242,34531,35115
1418397354,679,34416,34611
1418397359,656,35209,34981
1418397364,793,34535,34655
1418397369,615,35062,35090
1418397374,818,33677,33262
1418397379,665,23277,23643
1418397384,1165,34755,34592
1418397389,461,34340,34528
1418397394,757,34198,34156
1418397399,782,34880,35073
1418397404,908,34115,34094
1418397409,930,34698,34283
1418397414,971,33636,33360
1418397419,982,33149,33970
1418397424,906,34376,33767
1418397429,1105,35300,35286
1418397434,1025,34241,34473
1418397439,621,34168,34171
1418397444,692,35471,35199
1418397449,686,34170,34505
1418397454,1107,32945,33031
1418397459,740,35189,34757
1418397464,675,33563,34058
1418397469,874,34794,34650
1418397474,968,34586,34538
1418397479,619,34144,34062
1418397484,839,35102,34820
1418397489,819,35244,35566
1418397494,917,34202,34559
1418397499,904,34403,34063
1418397504,778,33897,34000
1418397509,820,33515,33521
1418397514,906,34291,33849
1418397519,924,34900,35746
1418397524,527,34966,34471
1418397529,1359,34248,34331
1418397534,451,34666,34557
1418397539,1077,33533,33598
1418397544,886,35059,34939
1418397549,579,34653,34883
1418397554,697,33861,33497
1418397559,1520,34552,34684
1418397564,439,35479,35724
1418397569,789,34155,34095
1418397574,571,33645,34007
1418397579,934,34769,34191
1418397584,658,34295,34422
1418397589,1063,34100,33908
1418397594,459,34179,34655
1418397600,561,28149,27934
1418397605,990,34233,34001
1418397610,838,34528,34593
1418397615,969,34141,34243
1418397620,692,35357,35617
1418397625,361,23283,22828
1418397630,878,34022,34062
1418397635,1120,33724,34169
1418397640,380,34075,33811
1418397645,936,33871,33962
1418397650,1129,33662,33461
1418397655,600,34564,34681
1418397660,509,34569,34615
1418397665,819,35701,35492
1418397670,1045,35135,35183
1418397675,687,35231,35352
1418397680,735,34246,34341
1418397685,844,35030,34879
1418397690,622,34597,34172
1418397695,974,33566,34380
1418397700,1123,34541,34411
1418397705,789,34567,34449
1418397710,998,34097,34008
1418397715,946,35083,35213
1418397720,626,34570,34118
1418397725,1076,34550,35004
1418397730,742,34777,34445
1418397735,816,34448,34964
1418397740,810,35077,34729
1418397745,869,34328,34010
1418397750,1031,34067,34282
1418397755,1037,34218,34358
1418397760,680,35150,34968
1418397765,782,34274,34503
1418397770,737,34614,34497
1418397775,408,34457,34449
1418397780,1097,34541,34678
1418397785,1008,30951,31354
1418397790,577,34734,33791
1418397795,589,33640,33778
1418397800,1049,33587,34131
1418397805,576,34384,34120
1418397810,845,34203,34214
1418397815,942,34214,34396
1418397820,568,33064,32754
1418397825,588,21310,21354
1418397830,682,34377,34379
1418397835,732,34320,34561
1418397840,921,33457,33730
1418397845,949,34095,33601
1418397850,1438,33930,34133
1418397855,476,34780,34522
1418397860,874,33832,34091
1418397865,997,34593,34857
1418397870,564,34678,34228
1418397875,836,34132,34262
1418397880,743,34070,33911
1418397885,880,33616,33786
1418397890,927,34225,34161
1418397895,683,34626,34768
1418397900,754,33845,33827
1418397905,949,35810,35625
1418397910,504,33887,33704
1418397915,842,34065,34349
1418397920,830,34718,34769
1418397925,888,34158,33830
1418397930,745,34516,34771
1418397935,1355,33228,33221
1418397940,819,34648,34890
1418397945,594,34338,33697
1418397950,1075,34717,35361
1418397955,311,34181,33782
1418397960,771,35002,35250
1418397965,1094,35687,35704
1418397970,821,34689,34683
1418397975,805,33866,33301
1418397980,939,33837,34599
1418397985,778,35127,34709
1418397990,584,34495,34489
1418397995,702,34605,34701
1418398000,686,33159,33464
1418398005,755,35242,34852
1418398010,754,34927,35230
1418398015,732,34512,33988
1418398020,804,34471,35243
1418398025,768,34469,34049
1418398030,742,34296,34051
1418398035,806,34708,35043
1418398040,931,33511,33909
1418398045,410,22444,21796
1418398050,886,33573,33712
1418398055,787,34068,34068
1418398060,820,35107,34683
1418398065,921,33485,33754
1418398070,1133,34230,34099
1418398075,660,33953,33991
1418398080,629,34714,35152
1418398085,768,34760,34830
1418398090,795,33430,33363
1418398095,1083,34056,33962
1418398100,673,34539,34330
1418398105,985,35565,35421
1418398110,617,33743,34085
1418398115,886,33414,33139
1418398120,875,33510,33773
1418398125,583,34252,34351
1418398130,805,33453,32958
1418398135,576,33770,34194
1418398140,1364,33460,33131
1418398145,667,34408,34468
1418398150,879,33815,34249
1418398155,1069,33595,33718
1418398160,905,34439,34067
1418398165,532,35000,35008
1418398170,617,34100,33945
1418398175,893,33816,33761
1418398180,711,34198,34390
1418398185,1084,32613,32458
1418398190,486,33804,33990
1418398195,851,35337,34883
1418398200,734,33182,33700
1418398205,791,33049,32962
1418398210,639,33582,33427
1418398215,1051,32751,32691
1418398220,417,33423,33732
1418398225,808,33235,33398
1418398230,583,34539,34270
1418398236,695,28528,28443
1418398241,1132,34984,34750
1418398246,422,20501,20890
1418398251,1044,34759,34457
1418398256,1133,34739,34814
1418398261,174,34402,34344
1418398266,932,34057,34487
1418398271,980,34962,35076
1418398276,886,34881,34497
1418398281,781,33489,33972
1418398286,609,34948,34176
1418398291,722,32423,32651
1418398296,787,33858,33589
1418398301,755,33684,34508
1418398306,714,33977,33869
1418398311,971,34312,34223
1418398316,939,34620,34393
1418398321,547,34148,34226
1418398326,775,35076,35175
1418398331,961,33730,33700
1418398336,779,34457,34430
1418398341,958,34871,34589
1418398346,885,34056,33874
1418398351,735,33889,34697
1418398356,575,33539,33282
1418398361,651,23513,23999
1418398366,906,30297,29360
1418398371,1161,33347,33231
1418398376,775,34845,35481
1418398381,646,33754,33081
1418398386,986,34555,35173
1418398391,908,34322,34091
1418398396,471,33954,33831
1418398401,1179,33908,34226
1418398406,1146,34417,34164
1418398411,1329,34308,34289
1418398416,558,34727,34526
1418398421,832,33621,33816
1418398426,655,33624,33147
1418398431,977,33565,34301
1418398436,1219,34575,34664
1418398441,550,33837,33529
1418398446,924,35164,34984
1418398451,911,34137,34182
1418398456,795,34685,34631
1418398461,763,34153,34413
1418398466,797,34856,34791
1418398471,604,20507,20781
1418398476,746,34509,34016
1418398481,1008,35059,35445
1418398486,497,34958,34440
1418398491,990,33732,34257
1418398496,790,34731,34507
1418398501,565,33766,33789
1418398506,709,33721,33806
1418398511,844,33674,33576
1418398516,1117,33728,34001
1418398521,765,35685,35665
1418398526,1019,34717,34478
1418398531,1071,34389,34636
1418398536,410,34710,34552
1418398541,1018,35030,35146
1418398546,1107,34244,34000
1418398551,808,35893,35560
1418398556,573,33368,33620
1418398561,976,32776,32766
1418398566,720,33804,34422
1418398571,1183,35827,35506
1418398576,933,33604,33625
1418398581,636,34127,33985
1418398586,889,34319,34284
1418398591,780,33420,33919
1418398596,789,34311,33676
1418398601,936,34613,34777
1418398606,750,34014,34299
1418398611,854,34485,34051
1418398616,818,34669,34641
1418398621,755,35084,35014
1418398626,483,34071,34274
1418398631,962,34028,34351
1418398636,774,34894,34799
1418398641,859,36016,35971
1418398646,619,33881,33200
1418398651,751,34326,34492
1418398656,480,20382,20933
1418398661,867,35453,35225
1418398666,809,34537,34712
1418398671,1099,34995,34864
1418398676,735,33945,34147
1418398681,850,35367,34762
1418398686,864,34361,34800
1418398691,848,34480,34354
1418398696,804,33726,33960
1418398701,1104,35388,35090
1418398706,1167,34624,34489
1418398711,946,34116,34288
1418398716,554,34815,34825
1418398721,1171,34990,34807
1418398726,593,33459,33997
1418398731,813,35444,35403
1418398736,667,34074,34073
1418398741,1351,34432,34459
1418398746,899,35131,34465
1418398751,505,34485,34977
1418398756,479,34519,34378
1418398761,937,34403,34449
1418398766,649,34926,34866
1418398771,984,34779,34729
1418398776,915,34711,34949
1418398781,532,34404,34516
1418398786,868,33855,33333
1418398791,898,33492,33959
1418398796,1020,33915,33968
1418398801,980,33977,33886
1418398806,1077,34638,34748
1418398811,928,35215,35016
1418398816,354,34057,34329
1418398821,1031,35260,34803
1418398826,423,33648,34016
1418398831,771,33714,33476
1418398836,1310,33184,32752
1418398841,391,33269,33664
1418398846,1046,34148,34185
1418398851,699,33444,33644
1418398856,680,30443,30009
1418398861,1055,25408,25832
1418398866,663,34979,34739
1418398871,487,32877,32948
1418398877,1157,28366,28325
1418398882,410,34811,34856
1418398887,716,34954,34994
1418398892,947,34382,34740
1418398897,505,34785,34459
1418398902,1149,34896,34755
1418398907,902,33773,34181
1418398912,960,35189,34433
1418398917,441,34545,34737
1418398922,696,32542,33211
1418398927,1076,34567,33730
1418398932,890,34272,34848
1418398937,416,34075,34034
1418398942,458,35646,35065
1418398947,900,34806,35443
1418398952,734,34071,34182
1418398957,891,34588,34166
1418398962,745,33854,33846
1418398967,840,33720,33996
1418398972,855,35569,35394
1418398977,850,34556,34791
1418398982,653,33883,33407
1418398987,777,33345,33329
1418398992,841,34640,34762
1418398997,764,31359,31843
1418399002,935,35187,34575
1418399007,890,33491,33764
1418399012,1075,32688,33103
1418399017,1209,34399,33852
1418399022,963,34985,35067
1418399027,1108,34738,35123
1418399032,1164,34877,34741
1418399037,479,35232,34948
1418399042,1123,34653,34624
1418399047,1100,35375,35301
1418399052,482,34074,34559
1418399057,1176,34268,34115
1418399062,1062,34663,34975
1418399067,686,20984,20540
1418399072,640,33681,33822
1418399077,981,33735,33669
1418399082,903,34353,34245
1418399087,601,32629,32795
1418399092,824,33900,33632
1418399097,539,35003,34978
1418399102,1014,33783,34389
1418399107,1000,35431,34941
1418399112,812,35392,35604
1418399117,573,32580,32366
1418399122,880,34608,34483
1418399127,1234,34621,34586
1418399132,186,34679,34516
1418399137,1032,33127,33899
1418399142,647,34189,33992
1418399147,1072,34880,34288
1418399152,758,33376,33739
1418399157,674,34874,34988
1418399162,907,34301,34322
1418399167,864,35590,35019
1418399172,796,34241,34744
1418399177,783,34595,34622
1418399182,1063,32571,32718
1418399187,433,34917,34907
1418399192,1042,34465,34279
1418399197,943,33799,33764
1418399202,765,34005,33829
1418399207,612,33720,34232
1418399212,1187,33977,33529
1418399217,408,35225,35469
1418399222,1119,33708,33727
1418399227,640,35856,35445
1418399232,973,33291,33644
1418399237,1023,34558,34274
1418399242,665,33925,34313
1418399247,768,34846,34792
1418399252,996,23599,23320
1418399257,356,31169,31063
1418399262,762,34648,34949
1418399267,878,33729,33921
1418399272,946,33701,33794
1418399277,792,33685,33256
1418399282,877,34472,34507
1418399287,653,34581,34680
1418399292,714,34286,34547
1418399297,680,34746,34482
1418399302,1015,34814,34978
1418399307,723,35096,35075
1418399312,888,34812,34756
1418399317,815,34819,34439
1418399322,782,33163,33873
1418399327,881,34060,33657
1418399332,617,34896,34822
1418399337,884,34285,34168
1418399342,1022,32991,33464
1418399347,727,34493,34448
1418399352,1162,34242,34176
1418399357,936,34819,34126
1418399362,676,33461,33890
1418399367,911,33922,34181
1418399372,644,33618,34010
1418399377,994,33563,33187
1418399382,689,34199,33857
1418399387,1089,32752,32735
1418399392,763,33866,34458
1418399397,741,34315,34125
1418399402,1022,33967,33968
1418399407,732,34053,33919
1418399412,513,34823,34310
1418399417,1065,33757,34531
1418399422,808,34677,34170
1418399427,1085,34419,34270
1418399432,313,34478,34559
1418399437,1078,33359,33441
1418399442,479,21679,21662
1418399447,695,34676,34644
1418399452,871,34980,34996
1418399457,929,33628,33372
1418399462,1088,34332,34726
1418399467,671,33994,34268
1418399472,872,35994,35501
1418399477,957,34010,34189
1418399482,910,34778,34834
1418399487,326,34576,34458
1418399492,914,34943,35050
1418399498,595,28358,28101
1418399503,807,34364,34112
1418399508,1101,32851,33584
1418399513,660,32245,32504
1418399518,658,34439,33720
1418399523,1135,33506,34103
1418399528,500,35359,34595
1418399533,727,32912,33433
1418399538,899,33869,33960
1418399543,920,34576,34253
1418399548,734,34129,34062
1418399553,1046,34109,34397
1418399558,486,34086,34072
1418399563,741,33371,33323
1418399568,1409,33986,33979
1418399573,1019,34922,34410
1418399578,381,34483,35018
1418399583,678,34911,34784
1418399588,907,33946,34018
1418399593,545,35064,35045
1418399598,813,34677,34756
1418399603,820,33788,33902
1418399608,835,34534,34573
1418399613,1002,34785,34937
1418399618,812,34055,33567
1418399623,832,34831,35148
1418399628,791,34462,34182
1418399633,866,35379,35358
1418399638,293,19040,19214
1418399643,919,34577,34311
1418399648,935,34036,33844
1418399653,991,33824,34174
1418399658,907,33695,34130
1418399663,984,34729,34296
1418399668,806,33569,33633
1418399673,825,34443,34408
1418399678,906,33031,33073
1418399683,1625,34391,34564
1418399688,1145,34269,34139
1418399693,716,68722,34125
1418399698,901,34830,34581
1418399703,1119,34377,34784
1418399708,406,35082,69286
1418399713,1211,33961,33840
1418399718,372,34316,34609
1418399723,827,33392,33323
1418399728,774,34253,34134
1418399733,881,33456,33450
1418399738,775,34770,35094
1418399743,832,34547,34226
1418399748,968,33878,34179
1418399753,189,34489,34616
1418399758,990,33762,33739
1418399763,916,34393,34015
1418399768,846,34743,34943
1418399773,1228,34454,34349
1418399778,754,34473,34420
1418399783,554,33860,34331
1418399788,679,34164,34153
1418399793,1057,34260,34066
1418399798,689,35525,35477
1418399803,793,33937,33557
1418399808,859,33855,34066
1418399813,841,35034,35152
1418399818,655,19775,19669
1418399823,1072,34746,34924
1418399828,415,34756,34468
1418399833,1010,34521,34628
1418399838,446,34755,35056
1418399843,1104,34958,34594
1418399848,1247,34162,34276
1418399853,124,35263,35539
1418399858,956,34361,34597
1418399863,1002,34626,34200
1418399868,552,35125,34886
1418399873,947,34202,34258
1418399878,603,33408,33275
1418399883,832,33304,33607
1418399888,678,33861,33972
1418399893,1135,34769,34850
1418399898,634,34610,34169
1418399903,703,34832,34602
1418399908,872,33288,33771
1418399913,915,34149,34278
1418399918,879,34682,34924
1418399923,663,33755,33699
1418399928,1043,35360,35283
1418399933,708,35004,34860
1418399938,731,35053,34604
1418399943,780,34153,34339
1418399948,621,34763,34987
1418399953,987,34134,33900
1418399958,740,34678,35049
1418399963,1082,35515,35042
1418399968,983,32840,33217
1418399973,754,33353,33064
1418399978,818,34093,34564
1418399983,1084,33523,32885
1418399993,380,27083,27152
1418399998,802,33960,34277
1418400003,939,32792,32695
1418400008,904,33162,32986
1418400013,873,33585,33651
1418400018,720,34358,34773
1418400023,879,34509,34244
1418400028,752,34824,34616
1418400033,875,32422,33021
1418400038,917,34094,33650
1418400043,560,33842,34146
1418400048,1110,34845,34236
1418400053,973,35068,35674
1418400058,842,34265,33904
1418400063,604,34745,34505
1418400068,710,34184,34335
1418400073,1102,33032,33148
1418400078,465,34231,34249
1418400083,789,31609,31541
1418400088,1279,33495,33371
1418400093,399,33973,34283
1418400098,981,34473,34021
1418400103,781,34122,34355
1418400108,1047,33815,33615
1418400113,647,34377,34700
1418400118,723,34026,33714
1418400123,844,34561,35027
1418400128,695,33617,33592
1418400133,1252,33764,33562
1418400138,938,35296,35266
1418400144,572,28723,28788
1418400149,1307,34510,34565
1418400154,510,33880,34197
1418400159,642,35236,34679
1418400164,847,33362,33955
1418400169,716,34814,34183
1418400174,369,19871,20499
1418400179,1101,33988,33619
1418400184,1405,33787,34041
1418400189,260,35028,34643
1418400194,1151,32519,32879
1418400199,776,34038,33484
1418400204,918,34650,35042
1418400209,1026,33940,33830
1418400214,742,34108,33930
1418400219,572,33615,33377
1418400224,769,33610,33969
1418400229,734,34572,34666
1418400234,671,29074,29560
1418400239,932,32334,31944
1418400244,866,35530,35582
1418400249,849,35488,35154
1418400254,873,33546,34051
1418400259,782,35168,34568
1418400264,703,34549,34947
1418400269,750,33391,33037
1418400274,814,34516,34626
1418400279,907,34930,34902
1418400284,984,34931,34929
1418400289,985,34220,34491
1418400294,811,35220,34726
1418400299,856,34385,34509
1418400304,658,34791,35200
1418400309,883,34942,34845
1418400314,996,34333,33816
1418400319,977,34207,34589
1418400324,999,34917,34757
1418400329,1172,35102,35259
1418400334,330,34119,33989
1418400339,793,32931,33401
1418400344,689,34467,34102
1418400349,938,34641,34405
1418400354,919,33492,33700
1418400359,955,32588,32935
1418400364,487,33990,33787
1418400369,955,34939,35160
1418400374,1163,34077,33770
1418400384,690,27536,27521
1418400389,550,34146,33942
1418400394,1199,33044,33526
1418400399,486,34889,34829
1418400404,781,34332,34405
1418400409,759,33382,33574
1418400414,1117,33533,32756
1418400419,753,33528,34172
1418400424,510,35123,34619
1418400429,1374,33201,33727
1418400434,572,34376,34278
1418400439,647,34788,34710
1418400444,832,33291,33374
1418400449,667,34235,34121
1418400454,1011,33796,33594
1418400459,646,33084,33524
1418400464,747,34195,34130
1418400469,901,34620,34452
1418400474,935,31447,31573
1418400479,488,34935,34459
1418400484,1007,34443,34598
1418400489,784,33206,32803
1418400494,670,33423,33966
1418400499,831,34174,34039
1418400504,865,33818,34086
1418400509,851,34248,33983
1418400514,695,32944,33164
1418400519,1004,33779,33832
1418400524,1187,33896,33444
1418400529,529,33237,33429
1418400534,610,34336,34675
1418400539,1007,32631,32333
1418400544,832,34661,34559
1418400554,520,26095,26063
1418400559,643,33779,34110
1418400564,1006,34705,34452
1418400569,675,32865,32987
1418400574,609,33848,33923
1418400579,743,33792,33616
1418400584,546,23103,23895
1418400589,838,33039,32242
1418400594,759,29778,30254
1418400599,855,33524,33315
1418400604,1083,34189,33978
1418400609,1011,34830,34892
1418400614,915,34585,34742
1418400619,747,33267,33256
1418400624,868,34938,34974
1418400629,846,33734,33588
1418400634,847,33097,33297
1418400639,877,34688,34662
1418400644,990,34127,34133
1418400649,1096,34577,34433
1418400654,528,33976,33864
1418400659,1113,34489,34648
1418400664,550,34879,34926
1418400669,801,33976,33853
1418400674,1074,34983,34547
1418400679,647,34827,35035
1418400684,938,34265,34014
1418400689,600,34157,34562
1418400694,1075,33184,33106
1418400699,691,34151,34309
1418400704,1037,33664,33932
1418400709,624,34927,34639
1418400714,737,34570,34475
1418400719,890,34912,34787
1418400724,828,35353,35652
1418400729,778,34455,34220
1418400734,688,33903,34033
1418400739,1093,34108,34171
1418400744,355,33708,25667
1418400749,558,17808,32866
1418400754,1020,32790,34291
1418400759,775,34079,33509
1418400764,583,33757,33635
1418400769,707,33618,34614
1418400774,1135,34301,34467
1418400779,881,35108,33122
1418400784,608,33060,28152
1418400790,897,27945,33966
1418400795,166,34195,33968
1418400800,942,33823,34393
1418400805,1065,34251,33657
1418400810,637,33601,33527
1418400815,672,33650,35341
1418400820,1042,35171,34085
1418400825,1285,34021,34315
1418400830,701,34332,33787
1418400835,717,33993,33375
1418400840,889,33358,33812
1418400845,664,33531,33376
1418400850,906,33557,33114
1418400855,652,33162,34206
1418400860,1012,34197,35020
1418400865,810,35119,34403
1418400870,554,34559,34794
1418400875,1007,34259,34104
1418400880,731,34270,36691
1418400885,763,36467,33545
1418400890,499,33763,34850
1418400895,1008,35051,32760
1418400900,582,32000,27537
1418400905,720,27502,32664
1418400910,914,32949,34026
1418400915,946,34792,34253
1418400920,941,34290,35718
1418400925,939,35184,34290
1418400930,885,34389,32742
1418400935,953,32804,34915
1418400940,928,34632,18213
1418400945,373,18215,33827
1418400950,892,34005,34717
1418400955,792,34941,34655
1418400960,1207,34793,34257
1418400965,889,33744,34592
1418400970,1241,34765,33952
1418400975,280,33441,34777
1418400980,1042,35329,34718
1418400985,411,34543,33858
1418400990,901,34017,35116
1418400995,654,35272,34071
1418401000,944,33799,34596
1418401005,977,34593,34016
1418401010,853,34100,34471
1418401015,916,34690,35231
1418401020,524,35112,34778
1418401025,896,34892,33863
1418401030,1062,33816,33367
1418401035,853,33111,35639
1418401040,730,35789,34822
1418401045,1059,34840,35049
1418401050,684,35052,33928
1418401055,906,33836,34576
1418401060,900,34823,33764
1418401065,717,33616,34907
1418401070,647,34887,34392
1418401075,902,34387,33458
1418401080,604,33445,34546
1418401085,811,34640,33768
1418401090,1025,33767,33646
1418401095,950,33517,34078
1418401100,998,33968,34574
1418401105,665,34780,34166
1418401110,1093,34561,19066
1418401115,300,18494,34909
1418401120,769,35187,33224
1418401125,687,33202,34188
1418401130,1026,34295,33805
1418401135,714,33333,33551
1418401140,1081,34113,34310
1418401145,778,33594,34509
1418401150,932,34777,34099
1418401155,1027,34161,33281
1418401160,781,33055,34583
1418401165,1182,34928,33590
1418401170,753,33574,34340
1418401175,912,34278,33982
1418401180,668,34135,30329
1418401185,714,29462,22214
1418401190,673,22254,23744
1418401195,768,24017,25740
1418401200,688,25440,23827
1418401205,660,24325,28657
1418401210,747,28627,26998
1418401215,750,26911,26862
1418401220,759,26670,25325
1418401225,671,25173,25327
1418401230,711,25271,27246
