timestamp,mean,p99_min,p99_max
1418682215,20118.018093,9862,31845
1418682220,20631.5097897,9862,31794
1418682225,21186.0088556,9862,32553
1418682230,21740.0187646,9862,33656
1418682235,22032.9953705,9862,34431
1418682240,21989.0031309,9862,34345
1418682245,21809.0023968,9862,34345
1418682250,21791.0071959,9862,34248
1418682255,21901.5081736,9863,34171
1418682260,21996.9908046,9863,33884
1418682265,22080.9901609,9863,33878
1418682270,21840.9860594,9863,33781
1418682275,21247.0173559,9864,33781
1418682280,20917.5187509,9864,33731
1418682285,19895.0295263,9864,33728
1418682290,19414.0310134,9864,33677
1418682295,18761.0222341,9864,33611
1418682300,18207.041564,9863,33499
1418682305,17613.5556504,9864,33086
1418682310,17056.5553786,9864,32782
1418682315,16871.5444905,9864,32377
1418682320,16216.5317855,9864,32079
1418682325,16033.0175046,9864,31814
1418682330,15720.510125,9864,31528
1418682335,15464.5218898,9864,31304
1418682340,15511.5271699,9864,30981
1418682345,15085.5274734,9864,30894
1418682350,15140.0240182,9865,30706
1418682355,14640.5378096,9865,30240
1418682360,14679.5443253,9865,29724
1418682365,14388.0393312,9865,29437
1418682370,14313.0394494,9865,28442
1418682375,14303.0409022,9865,28195
1418682380,14001.0394106,9865,27989
1418682385,14093.0187266,9864,27210
1418682390,13835.5078602,9864,26093
1418682396,14004.5226259,9864,26052
1418682401,13469.5163956,9865,25941
1418682406,13529.0168799,9864,25749
1418682411,13143.5073444,9865,25728
1418682416,13054.0118188,9861,25422
1418682421,13398.4989737,9862,25359
1418682426,13569.0050624,9862,25213
1418682431,14059.4948642,9862,25749
1418682436,13705.0211163,9862,25590
1418682441,14237.5037998,9862,26494
1418682446,14207.0058013,9862,26494
1418682451,14397.5235888,9862,26494
1418682456,14831.0151604,9862,26734
1418682461,14586.5055429,9862,26734
1418682466,14792.509426,9861,27623
1418682471,14886.0070092,9862,27623
1418682476,15033.5145519,9861,27521
1418682481,15252.0106169,9862,27523
1418682486,14981.5149059,9862,27521
1418682491,15051.5113184,9862,27659
1418682496,14595.5027078,9862,27659
1418682501,14594.4988012,9862,27560
1418682506,14194.508297,9862,27521
1418682511,14294.0198136,9862,27470
1418682516,14202.5124637,9862,27470
1418682521,14212.0090424,9862,27455
1418682526,14118.4982623,9861,26825
1418682531,14025.0016168,9861,26734
1418682536,14234.5005577,9861,26389
1418682541,14043.9940462,9861,25909
1418682546,14391.0032156,9861,25768
1418682551,14266.0030351,9861,26081
1418682556,14527.0123966,9860,25639
1418682561,14815.5160765,9861,26781
1418682566,15029.0261565,9861,26734
1418682571,15588.023226,9860,26899
1418682576,15797.5224558,9860,29006
1418682581,15561.0183234,9860,29006
1418682586,15663.0027194,9860,29765
1418682591,15149.0237834,9859,29701
1418682596,15291.031672,9859,29633
1418682601,15026.0267963,9858,29172
1418682606,15004.0298463,9858,28891
1418682611,15328.0191339,9857,28872
1418682616,14912.53591,9857,28773
1418682621,15296.5290863,9857,28501
1418682626,15365.0253855,9857,28542
1418682631,15468.5270462,9856,28501
1418682636,15713.5173455,9854,28294
1418682641,15450.517511,9854,28282
1418682646,15325.4992176,9855,28109
1418682651,14526.5315618,9855,27901
1418682656,14068.5229255,9855,27698
1418682661,13670.5197052,9855,27553
1418682666,13241.0207156,9856,27510
1418682671,13021.5084348,9856,27200
1418682676,13078.0054876,9856,27186
1418682681,13053.0060943,9856,27111
1418682686,13262.9890878,9856,26923
1418682691,12922.995651,9856,26909
1418682696,12968.4885129,9856,26678
1418682701,12828.9866726,9856,26543
1418682706,13167.9782759,9856,26543
1418682711,12721.4820804,9856,26041
1418682716,12671.4804308,9856,25796
1418682721,12370.9929282,9856,25363
1418682726,12265.4896343,9857,25136
1418682731,12207.4923603,9856,24194
1418682736,12469.4870331,9856,23774
1418682741,12580.9936903,9857,23284
1418682746,13059.4998178,9857,23000
1418682751,13128.4921448,9857,22897
1418682756,13427.4911108,9857,24848
1418682761,13873.9952104,9857,24842
1418682766,14225.4975168,9857,24842
1418682771,14865.4922654,9857,26689
1418682776,15122.0034398,9857,26342
1418682781,15300.0100039,9857,26584
1418682786,15885.5003143,9857,29131
1418682791,16588.985907,9858,29131
1418682796,16840.4866031,9858,29046
1418682801,17287.4945875,9858,29285
1418682806,16955.9962469,9858,29285
1418682811,16825.4964158,9857,29140
1418682816,16369.9844234,9858,29137
1418682821,16354.9768939,9857,29131
1418682826,15820.9918919,9857,29050
1418682831,15576.9988104,9858,29046
1418682836,15212.993354,9858,29024
1418682841,15227.4924691,9857,28926
1418682846,14939.4978891,9857,28760
1418682851,14921.4978813,9857,27673
1418682856,14582.5009992,9855,27360
1418682861,14772.997368,9855,26969
1418682866,14851.4895481,9855,26674
1418682871,14890.496761,9855,26354
1418682876,14564.9906046,9856,25449
1418682881,14442.9940482,9856,25250
1418682886,13877.4947005,9856,25012
1418682891,13698.0055362,9856,24784
1418682897,13599.0054109,9856,24519
1418682902,13702.5088797,9856,24388
1418682907,13635.9953698,9856,24388
1418682912,13560.5071865,9857,24375
1418682917,13361.4982335,9856,23807
1418682922,13379.0022182,9856,23708
1418682927,13381.9965577,9856,23578
1418682932,13574.502159,9855,23366
1418682937,13998.0012451,9855,23182
1418682942,14518.0052122,9856,23654
1418682947,15043.0230113,9856,25240
1418682952,15787.0152891,9856,25941
1418682957,16792.5355592,9856,26724
1418682962,17804.5189245,9857,28643
1418682967,18735.0117762,9857,32440
1418682972,19337.5075,9857,33337
1418682977,19655.0011501,9858,33168
1418682982,19692.0002714,9857,32421
1418682987,19405.0016556,9858,32272
1418682992,18944.5189926,9857,32084
1418682997,18717.5136716,9858,32050
1418683002,18232.0132291,9858,31919
1418683007,17803.0226579,9858,31856
1418683012,17537.0234596,9858,31749
1418683017,17282.0320329,9858,31232
1418683022,17242.5283598,9858,30906
1418683027,17125.0304521,9858,30781
1418683032,17090.5434809,9857,30678
1418683037,17250.5395982,9857,30618
1418683042,17469.0346982,9857,30520
1418683047,17573.5486619,9857,30481
1418683052,17879.5366133,9857,29499
1418683057,18190.5153838,9857,29324
1418683062,18250.0049145,9857,29324
1418683067,18465.923947,9852,29300
1418683072,18735.5066369,9853,29551
1418683077,19116.5040067,9854,29542
1418683082,19279.0123508,9853,29998
1418683087,19444.0118673,9853,30730
1418683092,19423.0116276,9853,30730
1418683097,19335.5121699,9853,30572
1418683102,19151.4926233,9853,30389
1418683107,18787.0006127,9853,30389
1418683112,18536.005268,9853,30284
1418683117,18035.020786,9853,30045
1418683122,17902.0186445,9853,29989
1418683127,17252.0341486,9854,29954
1418683132,16822.0280942,9854,29954
1418683137,16073.0165395,9854,29671
1418683142,15611.0027925,9854,29542
1418683147,15101.4967838,9854,29435
1418683152,14777.9962397,9854,29392
1418683157,14308.991447,9854,29192
1418683162,13955.9944177,9854,29102
1418683167,13835.4800223,9854,28941
1418683172,13909.9885012,9855,28875
1418683177,13837.4859657,9855,28792
1418683182,14052.4815484,9854,28581
1418683187,13923.4895335,9854,28501
1418683192,14004.4996389,9854,28375
1418683197,14054.4951298,9854,28368
1418683202,14244.9986492,9853,28233
1418683207,14700.9987438,9853,27328
1418683212,15380.9870039,9853,25756
1418683217,15830.4852725,9852,26921
1418683222,16239.9742358,9852,26921
1418683227,16359.4555629,9852,26777
1418683232,16198.9607477,9852,26755
1418683237,15906.4693263,9852,26755
1418683242,15824.9773544,9851,26539
1418683247,15685.4730075,9851,26536
1418683252,15889.9708105,9851,26536
1418683257,15977.4698276,9851,26342
1418683262,15897.4781129,9850,26274
1418683267,15732.4851502,9850,26246
1418683272,15614.494155,9850,25962
1418683277,15514.9088506,9848,25856
1418683282,15307.1505886,9848,25856
1418683287,15460.791985,9849,25555
1418683292,15161.9378961,9849,25309
1418683297,14977.7415457,9848,25142
1418683302,14689.8366028,9846,24727
1418683307,14485.7768524,9846,24717
1418683312,14210.1302621,9846,24352
1418683317,14210.1309506,9846,24315
1418683322,14348.0355851,9846,24315
1418683327,14435.7463456,9846,24308
1418683332,14205.7733069,9846,24155
1418683337,14087.6049693,9846,23863
1418683342,13855.8969241,9846,23337
1418683347,13790.8388695,9846,23284
1418683352,13767.9710937,9846,23251
1418683357,13984.0162585,9845,23237
1418683362,14265.0996723,9845,22969
1418683367,14502.4411258,9845,23283
1418683372,15129.5736566,9845,23283
1418683377,15828.5305055,9846,23724
1418683382,16362.4626574,9846,27016
1418683387,16801.6876933,9846,27040
1418683392,17407.4929372,9846,27016
1418683397,17729.7357642,9845,27929
1418683402,17961.7944644,9845,29504
1418683407,18255.5909949,9844,29504
1418683412,18768.1853346,9844,29392
1418683417,19135.0504554,9843,29773
1418683422,19475.8380975,9843,29773
1418683428,19565.8916305,9843,29773
1418683433,19707.5948697,9843,29894
1418683438,19707.4014332,9842,29785
1418683443,19744.3574504,9842,29733
1418683448,19551.2422752,9842,30754
1418683453,19256.662061,9841,30693
1418683458,19174.8802508,9841,30693
1418683463,19304.6286993,9840,29832
1418683468,19342.4393669,9840,29569
1418683473,19066.0486071,9840,29567
1418683478,18082.3589903,9839,29550
1418683483,17333.5171917,9839,29550
1418683488,16636.7058382,9838,29504
1418683493,16432.9943936,9838,29291
1418683498,16678.4871566,9838,29044
1418683503,16855.5173932,9837,28983
1418683508,17296.1198467,9837,28075
1418683513,17754.1775176,9837,28062
1418683518,18212.0369047,9836,27974
1418683523,18599.5731727,9833,29195
1418683528,18991.1327365,9833,30943
1418683533,19235.5371482,9832,30292
1418683538,19528.6301847,9832,31321
1418683543,19838.6426177,9831,31028
1418683548,20008.5346611,9832,31028
1418683553,20195.0455071,9831,31321
1418683558,20419.983411,9831,31804
1418683563,20298.4081211,9830,32114
1418683568,20280.0173966,9830,32114
1418683573,20149.9743409,9830,32027
1418683578,19898.967277,9829,32027
1418683583,19585.5078952,9829,31804
1418683588,19464.8855577,9829,31748
1418683593,19113.9163239,9829,31524
1418683598,18975.9857993,9829,31524
1418683603,18801.3464877,9829,31378
1418683608,18432.4005285,9829,31347
1418683613,18236.8365706,9829,31297
1418683618,17831.3632977,9829,31231
1418683623,17350.391175,9829,30961
1418683628,16920.1770761,9829,30740
1418683633,16206.2635258,9829,30529
1418683638,15522.240526,9829,29735
1418683643,15079.3136211,9829,29480
1418683648,14620.5075307,9828,29236
1418683653,14657.5129829,9829,29122
1418683658,14849.005057,9830,28873
1418683663,15075.504028,9830,28842
1418683668,15481.5166448,9830,28673
1418683673,15808.0061865,9830,28156
1418683678,16088.50983,9830,28061
1418683683,16418.0134613,9830,28381
1418683688,16608.0045259,9830,28091
1418683693,16883.4972273,9830,28734
1418683698,17102.9969224,9830,28684
1418683703,17094.4861575,9830,28650
1418683708,17435.4733915,9830,29213
1418683713,17757.9751665,9830,29213
1418683718,18244.9753454,9830,29047
1418683723,18579.9820819,9830,29470
1418683728,19099.4901979,9830,31999
1418683733,19280.9863086,9830,31999
1418683738,19280.9869162,9830,31797
1418683743,19345.4765723,9830,31797
1418683748,19037.9748109,9830,31351
1418683753,18957.976932,9830,31351
1418683758,18427.9603469,9830,31249
1418683763,17995.9655791,9830,31105
1418683768,17483.4614521,9829,31104
1418683773,17013.4746113,9829,31061
1418683778,16600.9840233,9829,30688
1418683783,16086.4955824,9828,30364
1418683788,16131.5025451,9826,30257
1418683793,16137.9997839,9826,30194
1418683798,16151.0048019,9825,29672
1418683803,16525.9932887,9825,29459
1418683808,16369.98993,9825,29175
1418683813,16615.4929112,9825,29534
1418683818,16878.9913504,9825,29580
1418683823,16897.4914816,9825,29564
1418683828,17239.9840234,9824,29534
1418683833,17179.9791394,9824,29564
1418683838,17136.4740613,9824,29451
1418683843,16945.4568326,9825,29447
1418683848,16395.4619508,9825,29415
1418683853,16113.9691464,9825,29156
1418683858,15601.47467,9825,29047
1418683863,15427.9726584,9824,28916
1418683868,14709.9934869,9824,28706
1418683873,14488.9940886,9824,27973
1418683878,13962.5020816,9824,27953
1418683883,13800.9835431,9824,27635
1418683888,13617.4982817,9824,27609
1418683893,13529.4983121,9825,27370
1418683898,13536.9985537,9825,27370
1418683903,13222.5013684,9825,26782
1418683908,12985.5080455,9826,26667
1418683913,12758.5103798,9826,26591
1418683918,12714.0214689,9826,25880
1418683923,12504.5239536,9826,25690
1418683928,12502.5173812,9826,25621
1418683933,12349.0053934,9827,25616
1418683939,12399.0045489,9827,25421
1418683944,12422.9973569,9827,24087
1418683949,12607.4953598,9827,23225
1418683954,12588.496405,9827,22827
1418683959,12651.9990686,9827,22827
1418683964,12229.0049882,9827,22752
1418683969,11844.0012531,9828,22747
1418683974,11531.5060901,9828,22637
1418683979,11454.0044123,9828,22597
1418683984,11650.50398,9828,22525
1418683989,11745.4963439,9828,22004
1418683994,11969.9942997,9828,21709
1418683999,12392.998615,9828,21569
1418684004,12749.4986969,9828,21436
1418684009,13189.0051825,9826,24767
1418684014,14162.5038713,9826,24759
1418684019,14471.5121293,9826,25060
1418684024,15105.5073696,9827,27487
1418684029,15535.0172538,9827,27331
1418684034,15736.0220106,9827,27431
1418684039,16086.521943,9827,27330
1418684044,16504.0105864,9827,27330
1418684049,16914.5048503,9827,28486
1418684054,17335.9976105,9828,28486
1418684059,17514.9903085,9828,28455
1418684064,17932.480725,9828,29407
1418684069,18329.4847193,9828,29727
1418684074,18838.9809244,9828,29668
1418684079,19277.9806407,9828,29677
1418684084,19591.4902568,9828,29942
1418684089,20131.4916729,9828,29942
1418684094,20475.9881172,9828,30788
1418684099,20729.9840022,9828,34004
1418684104,20794.9968893,9828,33907
1418684109,21072.4871954,9827,32776
1418684114,21211.9946557,9827,32776
1418684119,21386.5005831,9827,33470
1418684124,21842.0070313,9827,33356
1418684129,22131.5081416,9827,33356
1418684134,22480.5067169,9827,35013
1418684139,22681.0037279,9827,35013
1418684144,23077.5003678,9827,34817
1418684149,22966.0017077,9827,34489
1418684154,23140.999706,9827,35441
1418684159,23279.5020801,9827,35101
1418684164,23215.9926782,9828,34928
1418684169,23122.0030478,9827,34633
1418684174,23169.4974241,9827,35553
1418684179,22845.4732964,9827,35553
1418684184,22478.479453,9827,35483
1418684189,22218.4717683,9827,35374
1418684194,21505.4895425,9827,34871
1418684199,21271.4875064,9827,34491
1418684204,21046.4849114,9827,34491
1418684209,21231.4764592,9827,34439
1418684214,21363.4774573,9827,34202
1418684219,21736.4691674,9827,34158
1418684224,21275.4726331,9828,33914
1418684229,20563.9921751,9828,33914
1418684234,20036.4833756,9828,33977
1418684239,19328.9790255,9828,33880
1418684244,18252.9934717,9828,33847
1418684249,17536.996999,9825,33811
1418684254,16551.993811,9825,33773
1418684259,15934.996981,9825,33647
1418684264,15256.0062097,9825,33637
1418684269,15071.506507,9825,33582
1418684274,14751.5097899,9826,33582
1418684279,14674.0085602,9826,33505
1418684284,14412.0007246,9826,33462
1418684289,14331.5016762,9826,33420
1418684294,14069.497916,9826,33416
1418684299,13870.9931568,9826,33267
1418684304,13324.4918439,9826,31964
1418684309,13016.4960734,9826,30912
1418684314,12789.9986005,9826,30156
1418684319,12483.5013266,9826,30065
1418684324,12396.5049229,9826,29922
1418684329,12194.0001853,9826,29162
1418684334,12285.005026,9826,29010
1418684339,12241.5009361,9826,27218
1418684344,12426.4960663,9826,26496
1418684349,12917.500547,9826,25329
1418684354,13516.5023532,9826,24680
1418684359,14432.4984059,9826,25901
1418684364,15501.0041433,9825,25786
1418684369,16654.5037453,9826,27304
1418684374,17373.0121498,9825,30540
1418684379,18115.0165985,9825,30845
1418684384,19070.527914,9825,30845
1418684389,19738.0145725,9825,32680
1418684394,20128.0095034,9825,32445
1418684399,20728.0066931,9825,32045
1418684404,21386.5036533,9825,32045
1418684409,21485.9999185,9824,32162
1418684414,21698.0044458,9824,32045
1418684419,22216.9998934,9824,32045
1418684424,22406.4964503,9824,31645
1418684429,22237.4976701,9824,32045
1418684434,22296.0017003,9824,31971
1418684439,22318.5002586,9824,31645
1418684444,22246.9977308,9824,31439
1418684449,22333.0006106,9824,31366
1418684454,22398.0035065,9824,31237
1418684459,22165.9962337,9824,31237
1418684464,21763.998889,9824,31184
1418684469,21312.9890075,9824,31101
1418684474,21070.9902647,9821,31082
1418684479,21063.9913937,9821,31082
1418684485,21068.9959239,9821,31027
1418684490,20839.5016347,9821,30995
1418684495,20904.5047015,9821,30772
1418684500,21028.007306,9822,30751
1418684505,21017.5078247,9822,30686
1418684510,21094.5027649,9822,30464
1418684515,21041.5028401,9821,30065
1418684520,20817.4957423,9821,29983
1418684525,20655.4889531,9822,29783
1418684530,20307.481748,9821,29431
1418684535,19977.9848006,9821,29053
1418684540,19877.4864176,9822,28937
1418684545,19609.4889145,9822,28712
1418684550,19531.9879441,9822,28427
1418684555,19595.9930924,9822,28327
1418684560,19830.9894139,9822,28158
1418684565,20036.4898475,9822,28451
1418684570,20439.492335,9822,28451
1418684575,20746.9942349,9822,28905
1418684580,20625.4956624,9822,30077
1418684585,20556.4945711,9822,30077
1418684590,20449.9956285,9822,30073
1418684595,20394.4939017,9822,30031
1418684600,20178.4987768,9822,30031
1418684605,20013.4931374,9822,29788
1418684610,19685.4991288,9822,29788
1418684615,19549.4963097,9823,29756
1418684620,19389.9950841,9822,28952
1418684625,19290.9952741,9822,28859
1418684630,19395.4945133,9822,28751
1418684635,19417.9857552,9822,28497
1418684640,19219.4911062,9822,28177
1418684645,19045.99169,9822,28100
1418684650,19001.4838881,9822,27788
1418684655,18834.9829563,9822,27617
1418684660,18868.985854,9822,27617
1418684665,18962.9871448,9822,27562
1418684670,19034.4931892,9822,27601
1418684675,18840.5058993,9822,27601
1418684680,18469.010869,9822,27561
1418684685,18219.5050983,9822,27490
1418684690,18041.50626,9822,27409
1418684695,18010.5029621,9822,27369
1418684700,17818.500329,9822,27187
1418684705,17684.0052438,9822,27187
1418684710,17594.0056812,9822,26912
1418684715,17676.5030253,9822,26872
1418684720,17760.0321552,9819,9820
1418684725,18091.0003158,9820,29000
1418684730,18120.4973756,9820,28984
1418684735,18212.5008831,9820,28682
1418684740,18145.9971823,9819,28620
1418684745,18102.4932598,9820,28498
1418684750,17968.0090556,9819,28498
1418684755,17899.0051666,9820,28283
1418684760,17861.0001787,9820,28184
1418684765,17814.0026173,9820,27703
1418684770,17949.9976763,9820,27642
1418684775,18023.0023016,9820,27642
1418684780,18177.5087998,9819,29343
1418684785,18154.0092289,9819,29332
1418684790,18148.5082504,9819,28900
1418684795,18289.5045414,9819,28900
1418684800,18143.0096969,9819,28369
1418684805,18134.5108417,9819,28369
1418684810,18076.0061513,9819,28964
1418684815,17876.0006323,9819,28802
1418684820,17914.9933507,9819,28700
1418684825,17453.9972104,9819,28700
1418684830,17145.9969617,9819,28676
1418684835,16966.4989685,9819,28371
1418684840,16899.002119,9819,28371
1418684845,16980.0035954,9819,28268
1418684850,17253.4988877,9819,28051
1418684855,17509.9981171,9819,28036
1418684860,17743.5025608,9818,28556
1418684865,17782.005943,9819,28810
1418684870,17766.0065183,9819,28810
1418684875,17862.502745,9819,28694
1418684880,17928.4985476,9819,28694
1418684885,17862.003731,9819,28694
1418684890,18048.5067416,9819,29197
1418684895,17610.5022208,9819,29197
1418684900,17272.0018353,9819,29018
1418684905,17059.4906323,9819,29018
1418684910,16789.9950259,9819,29015
1418684915,16591.4883287,9819,28900
1418684920,16064.9974056,9819,28694
1418684925,15890.9921413,9819,28666
1418684930,15551.4957808,9819,28569
1418684935,15134.5049298,9819,28440
1418684940,14661.8553418,9815,27721
1418684945,14310.0107753,9816,27625
1418684950,13929.5081351,9816,27426
1418684955,13837.5069479,9816,27112
1418684960,13781.0001223,9816,26678
1418684965,13790.0007516,9816,26414
1418684970,13858.001477,9816,26259
1418684975,13975.5067781,9816,26082
1418684980,14237.0057798,9816,26056
1418684985,14510.5035756,9816,25601
1418684990,14867.5051045,9816,24888
1418684995,15428.5056211,9816,24858
1418685000,15868.0033698,9816,26259
1418685005,16288.0038124,9816,28497
1418685011,16762.5037959,9817,28497
1418685016,17185.5035125,9817,28349
1418685021,17774.0067044,9817,29374
1418685026,18195.5055885,9817,29374
1418685031,18533.00686,9816,29262
1418685036,18610.0026969,9816,31518
1418685041,18550.0055957,9816,31518
1418685046,18600.0047787,9816,29950
1418685051,18700.5047899,9816,29950
1418685056,18628.993727,9816,29927
1418685061,18642.4963088,9816,29927
1418685066,18244.9898678,9817,29842
1418685071,17974.9855821,9817,29541
1418685076,17791.4888496,9816,29262
1418685081,17575.4872466,9816,28849
1418685086,17559.492518,9816,28649
1418685091,17396.9878678,9816,28610
1418685096,17413.9885267,9816,28473
1418685101,17567.9896589,9815,28419
1418685106,17428.5001577,9815,28268
1418685111,17590.000694,9815,27999
1418685116,17669.0006475,9815,27976
1418685121,17697.9992149,9814,27876
1418685126,17877.9988797,9815,27824
1418685131,17957.5008217,9814,27742
1418685136,17959.5081188,9814,27690
1418685141,18208.5025455,9814,27659
1418685146,18264.4985188,9814,28895
1418685151,18119.0024207,9814,28886
1418685156,18025.9999252,9813,28880
1418685161,18005.4960379,9813,28089
1418685166,18085.4937776,9813,27656
1418685171,18285.4925654,9811,27890
1418685176,18592.998715,9811,29577
1418685181,18829.5002968,9811,29299
1418685186,19158.0124673,9811,29591
1418685191,19364.5090217,9811,30811
1418685196,19387.0096754,9811,30071
1418685201,19242.0156367,9810,29945
1418685206,19120.0159106,9811,30160
1418685211,18912.5123126,9810,30160
1418685216,18833.0090751,9810,30080
1418685221,18466.0125296,9810,30071
1418685226,17987.0154517,9810,29945
1418685231,17556.4991801,9810,29630
1418685236,16889.4958555,9810,29577
1418685241,16433.496735,9810,29468
1418685246,15995.0006769,9809,29417
1418685251,15981.4941567,9809,29376
1418685256,15945.4953432,9809,29110
1418685261,16054.9940943,9809,29076
1418685266,16128.9993765,9809,28895
1418685271,16093.0006371,9809,28240
1418685276,16307.4969022,9808,28081
1418685281,16435.9969242,9808,27806
1418685286,16583.9984449,9808,27277
1418685291,16828.9960042,9808,27289
1418685296,17053.4919584,9808,27289
1418685301,17153.4826304,9808,27288
1418685306,17180.4910219,9808,29419
1418685311,17008.5002449,9807,29419
1418685316,17160.9916009,9807,29419
1418685321,16963.49554,9807,29336
1418685326,16581.0051116,9807,29336
1418685331,16238.0026396,9807,29321
1418685336,15894.5030435,9807,27656
1418685341,15861.0002196,9807,27512
1418685346,15965.0015684,9807,27512
1418685351,16182.9990393,9807,27289
1418685356,16592.4973671,9807,27582
1418685361,16805.4971365,9807,27569
1418685366,16840.4989496,9806,27455
1418685371,17020.0023408,9806,27656
1418685376,17339.0003284,9806,27530
1418685381,17580.5019485,9806,27530
1418685386,17858.005961,9804,28200
1418685391,18139.5115433,9804,30906
1418685396,18383.0077881,9804,30906
1418685401,18718.0045557,9804,30012
1418685406,18910.4977723,9804,29988
1418685411,18964.9986008,9804,29830
1418685416,19076.9908846,9804,29788
1418685421,19120.4843325,9804,29419
1418685426,19189.4803014,9804,29345
1418685431,19076.4823358,9804,29225
1418685436,18974.4889132,9804,29066
1418685441,18991.9854643,9804,29008
1418685446,18900.9885939,9805,28903
1418685451,18768.9847306,9805,28893
1418685456,18514.9842758,9805,28830
1418685461,18259.4857933,9805,28829
1418685466,18050.9904454,9805,28708
1418685471,18069.9911897,9805,28342
1418685476,17931.4888354,9806,28062
1418685481,18002.9895933,9806,27836
1418685486,17843.9868647,9806,27447
1418685491,17567.9832088,9806,27303
1418685496,17355.4938688,9806,27197
1418685501,16933.9899411,9807,27132
1418685506,16778.9880418,9807,27073
1418685511,16470.4987893,9807,26969
1418685516,16226.5045166,9807,26791
1418685521,16117.9980733,9807,26729
1418685526,15720.0010346,9807,26692
1418685531,15547.9999629,9807,26579
1418685536,15269.9988559,9807,26515
1418685542,15096.4901996,9807,26506
1418685547,14861.9930102,9807,26300
1418685552,14808.9929658,9807,25727
1418685557,14917.9969779,9807,25650
1418685562,15007.4999181,9807,25517
1418685567,15071.5053134,9807,25133
1418685572,15118.0672207,9804,25275
1418685577,15404.9939597,9805,25252
1418685582,15506.999276,9805,25186
1418685587,15470.997601,9805,25887
1418685592,15063.5060285,9805,25816
1418685597,14930.507004,9805,25777
1418685602,14714.5067385,9805,25335
1418685607,14828.5156613,9805,25177
1418685612,14988.5194011,9805,24943
1418685617,15145.5173814,9805,24943
1418685622,15642.5150874,9806,27490
1418685627,15855.0103207,9806,27470
1418685632,16057.0088513,9806,27432
1418685637,16239.0118667,9806,27626
1418685642,16190.0090601,9806,27626
1418685647,16310.0005031,9806,27712
1418685652,15657.4984186,9806,27704
1418685657,15291.0026563,9807,27683
1418685662,14673.0081423,9807,27598
1418685667,14528.5019557,9807,27598
1418685672,14122.5034554,9807,27536
1418685677,14049.5052059,9807,27404
1418685682,13789.5027198,9807,27295
1418685687,14040.0031116,9807,27260
1418685692,13805.0054204,9807,26970
1418685697,13702.005047,9807,26306
1418685702,13259.5034448,9807,26173
1418685707,13228.5036238,9808,26080
1418685712,13006.0072735,9808,24897
1418685717,12987.9942401,9808,24465
1418685722,12787.4990237,9808,24460
1418685727,12641.9964341,9808,24235
1418685732,12728.9969513,9808,24051
1418685737,13175.4930412,9808,23858
1418685742,13347.4920522,9808,23493
1418685747,13449.9895926,9808,24045
1418685752,13330.4988735,9808,24010
1418685757,13482.4994382,9808,23988
1418685762,13807.9994181,9808,23920
1418685767,14310.0017175,9808,25820
1418685772,15027.9962512,9808,26079
1418685777,15065.9965184,9809,26261
1418685782,15555.4970999,9807,29278
1418685787,16219.4987271,9807,29278
1418685792,16395.0049612,9807,29134
1418685797,16979.9986,9807,30266
1418685802,16901.4927535,9807,30194
1418685807,16974.9929937,9808,29647
1418685812,16443.9983211,9808,29935
1418685817,16151.4921051,9808,29544
1418685822,15568.9921586,9808,29489
1418685827,15215.4928211,9808,29489
1418685832,14460.9961224,9809,29446
1418685837,14333.4907018,9808,29438
1418685842,13696.4922039,9809,29312
1418685847,13500.4953821,9809,29000
1418685852,12962.9977582,9809,28601
1418685857,12574.4996708,9809,28209
1418685862,12221.0044291,9809,27887
1418685867,11744.5022468,9809,27879
1418685872,11468.5012803,9809,27625
1418685877,11087.0065625,9809,27441
1418685882,11007.0077564,9810,26428
1418685887,11032.0053393,9810,26129
1418685892,10808.5046548,9810,25536
1418685897,10934.0044129,9809,24290
1418685902,10735.5051181,9809,23940
1418685907,10877.0032078,9809,23855
1418685912,10888.9087571,9808,21472
1418685917,10855.9462449,9808,21174
1418685922,10891.9853711,9808,20887
1418685927,10988.0644309,9808,20717
1418685932,11187.1695163,9808,20591
1418685937,11521.9936086,9808,20362
1418685942,11758.1730476,9808,21564
1418685947,12209.2225262,9808,22247
1418685952,12588.3751405,9808,22196
1418685957,13245.5059102,9808,24331
1418685962,14068.3694881,9809,24331
1418685967,14338.5874995,9809,25089
1418685972,14992.5456778,9809,27768
1418685977,15663.1043253,9809,27768
1418685982,15635.0945473,9809,27610
1418685987,15616.0,27637,27637
1418685992,15013.1187456,9807,27637
1418685997,14383.1950876,9807,27610
1418686002,13707.2483044,9807,27579
1418686007,13113.5060572,9808,27467
1418686012,13054.5565975,9808,27390
1418686017,13200.2999418,9808,27243
1418686022,13456.7162634,9808,27173
1418686027,13943.3875521,9808,27157
1418686032,14090.3441994,9809,27157
1418686037,14363.1828629,9809,26930
1418686042,14395.235493,9809,26448
1418686047,14578.1220942,9809,25716
1418686052,14712.1144529,9809,25478
1418686057,14782.2377813,9809,25312
1418686063,14971.9772684,9810,25361
1418686068,14934.0729216,9810,25202
1418686073,15121.8780628,9810,25107
1418686078,14902.9893234,9810,25031
1418686083,14825.7249822,9811,24791
1418686088,14496.7308415,9811,24589
1418686093,14134.7042357,9811,24560
1418686098,13714.7495568,9811,24560
1418686103,13258.7903351,9811,24287
1418686108,12784.8946655,9811,24068
1418686113,12462.8843513,9811,24034
1418686118,12173.9319323,9811,23915
1418686123,11945.9925825,9812,23450
