timestamp,mean,p99_min,p99_max
1419402279,915.0,5785,5785
1419402284,915.0,5785,5785
1419402289,996.0,5784,5784
1419402294,1027.0,11548,11548
1419402299,1154.0,5800,5800
1419402304,1109.0,5797,5797
1419402309,1109.0,5797,5797
1419402314,943.0,5785,5785
1419402319,1085.0,11545,11545
1419402324,1018.0,5782,5782
1419402329,955.0,5782,5782
1419402334,894.0,5777,5777
1419402339,713.0,11543,11543
1419402344,658.0,5769,5769
1419402349,627.0,5747,5747
1419402354,627.0,5747,5747
1419402359,753.0,5833,5833
1419402364,659.0,11540,11540
1419402369,648.0,5823,5823
1419402374,583.0,5823,5823
1419402379,583.0,5823,5823
1419402384,566.0,5803,5803
1419402389,482.0,11537,11537
1419402394,585.0,5784,5784
1419402399,576.0,5775,5775
1419402404,550.0,5744,5744
1419402409,498.0,5738,5738
1419402414,712.0,11535,11535
1419402419,969.0,5769,5769
1419402424,1065.0,5768,5768
1419402429,1025.0,5768,5768
1419402434,915.0,5766,5766
1419402439,836.0,11532,11532
1419402444,732.0,5765,5765
1419402449,1088.0,5817,5817
1419402454,969.0,5815,5815
1419402459,969.0,5815,5815
1419402464,839.0,5815,5815
1419402469,758.0,11528,11528
1419402474,656.0,5810,5810
1419402479,647.0,5808,5808
1419402484,563.0,5808,5808
1419402489,536.0,11526,11526
1419402494,611.0,5795,5795
1419402499,505.0,5785,5785
1419402505,505.0,5785,5785
1419402510,631.0,5764,5764
1419402515,974.0,5778,5778
1419402520,1788.0,11523,11523
1419402525,2419.0,6003,6003
1419402530,2879.0,11543,11543
1419402535,2704.0,11543,11543
1419402540,2584.0,11543,11543
1419402545,2546.0,6050,6050
1419402550,3023.0,11519,11519
1419402555,3324.0,6050,6050
1419402560,3395.0,6043,6043
1419402565,3480.0,6038,6038
1419402570,3299.0,6038,6038
1419402575,3158.0,6038,6038
1419402580,2950.0,6033,6033
1419402585,2798.0,11515,11515
1419402590,2335.0,6014,6014
1419402595,2078.0,6006,6006
1419402600,2095.0,6006,6006
1419402605,1805.0,6001,6001
1419402610,2162.0,5993,5993
1419402615,2791.0,11512,11512
1419402620,3583.0,11522,11522
1419402625,3333.0,11522,11522
1419402630,3321.0,11522,11522
1419402635,2848.0,11519,11519
1419402640,2459.0,11509,11509
1419402645,2084.0,11515,11515
1419402650,2084.0,11515,11515
1419402655,2039.0,11514,11514
1419402660,1680.0,11510,11510
1419402665,1318.0,11506,11506
1419402670,1263.0,6132,6132
1419402675,1263.0,6132,6132
1419402680,1139.0,6129,6129
1419402685,1245.0,11504,11504
1419402690,1264.0,6123,6123
1419402695,1389.0,6050,6050
1419402700,1389.0,6050,6050
1419402705,1142.0,6001,6001
1419402710,1026.0,5984,5984
1419402715,863.0,11501,11501
1419402720,840.0,5965,5965
1419402725,840.0,5965,5965
1419402730,1062.0,5901,5901
1419402735,1213.0,5825,5825
1419402740,1177.0,11498,11498
1419402745,1415.0,5751,5751
1419402750,1310.0,5742,5742
1419402755,1310.0,5742,5742
1419402760,1655.0,5932,5932
1419402765,1572.0,5924,5924
1419402770,1425.0,11495,11495
1419402775,1297.0,5921,5921
1419402780,1221.0,5920,5920
1419402785,1102.0,5920,5920
1419402790,1128.0,5914,5914
1419402795,991.0,11492,11492
1419402800,805.0,5909,5909
1419402805,721.0,5889,5889
1419402810,721.0,5889,5889
1419402815,716.0,5883,5883
1419402820,624.0,5849,5849
1419402825,592.0,11489,11489
1419402830,528.0,5745,5745
1419402835,935.0,5847,5847
1419402840,960.0,5847,5847
1419402845,762.0,5844,5844
1419402850,748.0,11486,11486
1419402855,647.0,5827,5827
1419402860,705.0,5827,5827
1419402865,609.0,5827,5827
1419402870,524.0,5827,5827
1419402875,493.0,11483,11483
1419402880,448.0,5819,5819
1419402885,448.0,5819,5819
1419402890,527.0,5807,5807
1419402895,494.0,5804,5804
1419402900,547.0,11480,11480
1419402905,530.0,5708,5708
1419402910,482.0,5696,5696
1419402915,477.0,5696,5696
1419402920,836.0,5696,5696
1419402925,1222.0,5752,5752
1419402930,1219.0,11477,11477
1419402935,1115.0,5742,5742
1419402940,1115.0,5742,5742
1419402945,995.0,5738,5738
1419402950,1054.0,11474,11474
1419402955,1068.0,5745,5745
1419402960,944.0,5745,5745
1419402965,872.0,5745,5745
1419402970,751.0,5743,5743
1419402975,771.0,11472,11472
1419402980,644.0,5718,5718
1419402985,636.0,5718,5718
1419402990,552.0,5714,5714
1419402995,559.0,5711,5711
1419403000,600.0,11469,11469
1419403005,505.0,5701,5701
1419403010,505.0,5701,5701
1419403015,574.0,5700,5700
1419403020,831.0,5742,5742
1419403025,903.0,11466,11466
1419403030,828.0,5740,5740
1419403035,858.0,5740,5740
1419403040,761.0,5734,5734
1419403045,994.0,5726,5726
1419403050,1238.0,5725,5725
1419403056,1161.0,11463,11463
1419403061,1013.0,5719,5719
1419403066,1013.0,5719,5719
1419403071,1300.0,5803,5803
1419403076,1580.0,5803,5803
1419403081,1612.0,5803,5803
1419403086,1467.0,11459,11459
1419403091,1503.0,5802,5802
1419403096,1503.0,5802,5802
1419403101,1388.0,5802,5802
1419403106,1213.0,5801,5801
1419403111,1099.0,5799,5799
1419403116,1411.0,11456,11456
1419403121,1653.0,5803,5803
1419403126,1653.0,5803,5803
1419403131,1427.0,5803,5803
1419403136,1167.0,5801,5801
1419403141,971.0,11453,11453
1419403146,1031.0,5796,5796
1419403151,1031.0,5796,5796
1419403156,903.0,5796,5796
1419403161,858.0,5795,5795
1419403166,731.0,11450,11450
1419403171,640.0,5790,5790
1419403176,635.0,5790,5790
1419403181,705.0,11449,11449
1419403186,837.0,8548,8548
1419403191,1392.0,9227,9227
1419403196,2704.0,11447,11447
1419403201,2704.0,11446,11446
1419403206,4945.0,18496,18496
1419403211,4945.0,18496,18496
1419403216,6603.0,18482,18482
1419403221,6594.0,18473,18473
1419403226,5758.0,18469,18469
1419403231,4955.0,11443,11443
1419403236,4358.0,18456,18456
1419403241,4358.0,18456,18456
1419403246,3731.0,18447,18447
1419403251,3282.0,18412,18412
1419403256,3312.0,18359,18359
1419403261,2766.0,18346,18346
1419403266,2766.0,18346,18346
1419403271,2334.0,16502,16502
1419403276,1930.0,11438,11438
1419403281,1790.0,16414,16414
1419403286,1790.0,16414,16414
1419403291,1753.0,16405,16405
1419403296,1685.0,16399,16399
1419403301,1405.0,11435,11435
1419403306,1375.0,16201,16201
1419403311,1375.0,16201,16201
1419403316,1124.0,11686,11686
1419403321,968.0,11644,11644
1419403326,913.0,11432,11432
1419403331,1254.0,8816,8816
1419403336,1381.0,8676,8676
1419403341,1232.0,8470,8470
1419403346,1153.0,6103,6103
1419403351,1303.0,5964,5964
1419403356,1176.0,11429,11429
1419403361,1435.0,5867,5867
1419403366,1416.0,5864,5864
1419403371,1515.0,5804,5804
1419403376,1439.0,5804,5804
1419403381,1236.0,5797,5797
1419403386,1113.0,11426,11426
1419403391,945.0,5781,5781
1419403396,945.0,5781,5781
1419403401,805.0,5780,5780
1419403406,798.0,5777,5777
1419403411,716.0,11423,11423
1419403416,647.0,5746,5746
1419403421,647.0,5746,5746
1419403426,578.0,5729,5729
1419403431,819.0,5728,5728
1419403436,910.0,11420,11420
1419403441,1484.0,5815,5815
1419403446,1676.0,5815,5815
1419403451,1622.0,5815,5815
1419403456,2296.0,5894,5894
1419403461,1860.0,5893,5893
1419403466,1969.0,5880,5880
1419403471,1720.0,11416,11416
1419403476,1736.0,5873,5873
1419403481,1580.0,5872,5872
1419403486,1565.0,5870,5870
1419403491,1454.0,5870,5870
1419403496,1459.0,11414,11414
1419403501,1300.0,5859,5859
1419403506,1287.0,5859,5859
1419403511,1330.0,5848,5848
1419403516,1247.0,5845,5845
1419403521,1147.0,5843,5843
1419403526,1055.0,11410,11410
1419403531,1147.0,5838,5838
1419403536,1026.0,5836,5836
1419403541,1222.0,5846,5846
1419403546,1152.0,5845,5845
1419403551,1007.0,11407,11407
1419403556,1233.0,5848,5848
1419403561,1173.0,5847,5847
1419403566,1002.0,5847,5847
1419403571,1137.0,5847,5847
1419403576,1053.0,11405,11405
1419403581,965.0,5845,5845
1419403586,874.0,5845,5845
1419403591,737.0,5838,5838
1419403596,749.0,5838,5838
1419403601,661.0,11402,11402
1419403606,661.0,5837,5837
1419403611,758.0,5835,5835
1419403616,719.0,5829,5829
1419403621,606.0,5823,5823
1419403626,546.0,5818,5818
1419403631,524.0,5817,5817
1419403637,451.0,5813,5813
1419403642,461.0,5811,5811
1419403647,402.0,11397,11397
1419403652,553.0,5728,5728
1419403657,467.0,5677,5677
1419403662,371.0,5655,5655
1419403667,372.0,5621,5621
1419403672,376.0,11394,11394
1419403677,376.0,5604,5604
1419403682,349.0,5601,5601
1419403687,345.0,5619,5619
1419403692,632.0,5803,5803
1419403697,704.0,5803,5803
1419403702,912.0,11391,11391
1419403707,912.0,5802,5802
1419403712,826.0,5795,5795
1419403717,801.0,5795,5795
1419403722,760.0,5785,5785
1419403727,738.0,11388,11388
1419403732,698.0,5781,5781
1419403737,620.0,5756,5756
1419403742,532.0,5751,5751
1419403747,512.0,5749,5749
1419403752,405.0,5746,5746
1419403757,588.0,11385,11385
1419403762,588.0,5742,5742
1419403767,747.0,5734,5734
1419403772,738.0,5718,5718
1419403777,684.0,5703,5703
1419403782,711.0,11382,11382
1419403787,931.0,5709,5709
1419403792,903.0,5709,5709
1419403797,866.0,5703,5703
1419403802,781.0,5701,5701
1419403807,771.0,5696,5696
1419403812,1050.0,11379,11379
1419403817,1050.0,5813,5813
1419403822,1439.0,5813,5813
1419403827,1263.0,5813,5813
1419403832,1223.0,5813,5813
1419403837,1093.0,5811,5811
1419403842,1082.0,5811,5811
1419403847,1269.0,5889,5889
1419403852,1369.0,5889,5889
1419403857,1198.0,5888,5888
1419403862,1480.0,11373,11373
1419403867,1474.0,5884,5884
1419403872,1360.0,5884,5884
1419403877,1197.0,5879,5879
1419403882,1044.0,5872,5872
1419403887,1046.0,5866,5866
1419403892,1155.0,5863,5863
1419403897,1120.0,5863,5863
1419403902,881.0,5849,5849
1419403907,787.0,5825,5825
1419403912,636.0,11368,11368
1419403917,636.0,5787,5787
1419403922,546.0,5752,5752
1419403927,524.0,5747,5747
1419403932,482.0,5742,5742
1419403937,561.0,11365,11365
1419403942,561.0,5736,5736
1419403947,613.0,5732,5732
1419403952,496.0,5727,5727
1419403957,460.0,5726,5726
1419403962,420.0,11362,11362
1419403967,420.0,5712,5712
1419403972,376.0,5701,5701
1419403977,519.0,5706,5706
1419403982,523.0,5699,5699
1419403987,460.0,5699,5699
1419403992,456.0,5699,5699
1419403997,389.0,5698,5698
1419404002,354.0,5689,5689
1419404007,559.0,11357,11357
1419404012,559.0,5691,5691
1419404017,482.0,5689,5689
1419404022,434.0,5687,5687
1419404027,611.0,11355,11355
1419404032,611.0,5852,5852
1419404037,645.0,5852,5852
1419404042,639.0,5844,5844
1419404047,555.0,11353,11353
1419404052,555.0,5834,5834
1419404057,528.0,5834,5834
1419404062,684.0,5833,5833
1419404067,1521.0,5853,5853
1419404072,1550.0,5853,5853
1419404077,1664.0,11350,11350
1419404082,1664.0,5852,5852
1419404087,1474.0,5849,5849
1419404092,1124.0,5847,5847
1419404097,1072.0,5846,5846
1419404102,1072.0,11346,11346
1419404107,1019.0,5846,5846
1419404112,1004.0,5838,5838
1419404117,1021.0,5833,5833
1419404122,879.0,5831,5831
1419404127,879.0,11343,11343
1419404132,930.0,5831,5831
1419404137,858.0,5829,5829
1419404142,765.0,5824,5824
1419404147,744.0,5823,5823
1419404152,656.0,11341,11341
1419404157,1084.0,5811,5811
1419404162,1235.0,5796,5796
1419404167,1109.0,5777,5777
1419404172,1044.0,5777,5777
1419404177,945.0,11338,11338
1419404182,815.0,5755,5755
1419404187,734.0,5702,5702
1419404192,708.0,5700,5700
1419404197,708.0,11336,11336
1419404202,678.0,5690,5690
1419404208,645.0,5683,5683
1419404213,571.0,5677,5677
1419404218,571.0,11333,11333
1419404223,655.0,5670,5670
1419404228,576.0,5668,5668
1419404233,835.0,5703,5703
1419404238,682.0,5696,5696
1419404243,682.0,11331,11331
1419404248,567.0,5694,5694
1419404253,733.0,5796,5796
1419404258,653.0,5792,5792
1419404263,573.0,5792,5792
1419404268,836.0,5792,5792
1419404273,927.0,11328,11328
1419404278,842.0,5798,5798
1419404283,774.0,5796,5796
1419404288,1142.0,5792,5792
1419404293,1073.0,5792,5792
1419404298,899.0,11325,11325
1419404303,768.0,5780,5780
1419404308,733.0,5778,5778
1419404313,744.0,5791,5791
1419404318,609.0,11323,11323
1419404323,1318.0,5862,5862
1419404328,1251.0,5862,5862
1419404333,1340.0,5861,5861
1419404338,1171.0,5860,5860
1419404343,1167.0,11320,11320
1419404348,1082.0,5856,5856
1419404353,1242.0,5852,5852
1419404358,1204.0,5844,5844
1419404363,1070.0,5842,5842
1419404368,1070.0,5842,5842
1419404373,907.0,11317,11317
1419404378,743.0,5831,5831
1419404383,862.0,5831,5831
1419404388,983.0,5829,5829
1419404393,971.0,5828,5828
1419404398,940.0,11314,11314
1419404403,823.0,5820,5820
1419404408,847.0,5813,5813
1419404413,1174.0,5808,5808
1419404418,1090.0,5806,5806
1419404423,981.0,11311,11311
1419404428,852.0,5804,5804
1419404433,812.0,5792,5792
1419404438,729.0,5789,5789
1419404443,712.0,11309,11309
1419404448,639.0,5780,5780
1419404453,554.0,5777,5777
1419404458,646.0,5771,5771
1419404463,573.0,11307,11307
1419404468,488.0,5770,5770
1419404473,664.0,5739,5739
1419404478,626.0,5738,5738
1419404483,594.0,11304,11304
1419404488,496.0,5733,5733
1419404493,540.0,5732,5732
1419404498,570.0,5728,5728
1419404503,570.0,5728,5728
1419404508,591.0,11302,11302
1419404513,570.0,5724,5724
1419404518,1125.0,5903,5903
1419404523,1367.0,5903,5903
1419404528,1278.0,11300,11300
1419404533,1195.0,5901,5901
1419404538,1027.0,5901,5901
1419404543,1086.0,5901,5901
1419404548,888.0,11297,11297
1419404553,796.0,5888,5888
1419404558,777.0,5881,5881
1419404563,990.0,5880,5880
1419404568,884.0,11295,11295
1419404573,745.0,5872,5872
1419404578,862.0,5865,5865
1419404583,719.0,5865,5865
1419404588,719.0,5865,5865
1419404593,655.0,11292,11292
1419404598,788.0,5855,5855
1419404603,660.0,5846,5846
1419404608,561.0,5759,5759
1419404613,561.0,5759,5759
1419404618,501.0,11290,11290
1419404623,739.0,5751,5751
1419404628,666.0,5747,5747
1419404633,654.0,5717,5717
1419404638,640.0,5717,5717
1419404643,570.0,5715,5715
1419404648,776.0,11286,11286
1419404653,724.0,5714,5714
1419404658,703.0,5712,5712
1419404663,591.0,5710,5710
1419404668,591.0,5710,5710
1419404673,467.0,11284,11284
1419404678,431.0,5678,5678
1419404683,552.0,5675,5675
1419404688,546.0,5674,5674
1419404693,1016.0,5738,5738
1419404698,1012.0,5738,5738
1419404703,1305.0,11281,11281
1419404708,1279.0,5808,5808
1419404713,1177.0,5808,5808
1419404718,1153.0,5808,5808
1419404723,1153.0,5808,5808
1419404728,1230.0,5804,5804
1419404733,1055.0,11277,11277
1419404738,933.0,5799,5799
1419404743,818.0,5797,5797
1419404748,817.0,5797,5797
1419404753,725.0,11275,11275
1419404758,614.0,5792,5792
1419404763,539.0,5792,5792
1419404768,539.0,5792,5792
1419404773,583.0,11273,11273
1419404778,521.0,5785,5785
1419404783,442.0,5770,5770
1419404788,443.0,5751,5751
1419404793,423.0,5751,5751
1419404798,415.0,11270,11270
1419404803,338.0,5727,5727
1419404808,352.0,5717,5717
1419404814,320.0,5715,5715
1419404819,515.0,11268,11268
1419404824,403.0,5695,5695
1419404829,657.0,5727,5727
1419404834,656.0,5727,5727
1419404839,552.0,11266,11266
1419404844,485.0,5723,5723
1419404849,459.0,5721,5721
1419404854,459.0,5721,5721
1419404859,377.0,11264,11264
1419404864,634.0,5712,5712
1419404869,614.0,5709,5709
1419404874,661.0,5709,5709
1419404879,604.0,11261,11261
1419404884,510.0,5703,5703
1419404889,466.0,5697,5697
1419404894,442.0,5697,5697
1419404899,419.0,5697,5697
1419404904,592.0,11259,11259
1419404909,512.0,5686,5686
1419404914,556.0,5671,5671
1419404919,508.0,5669,5669
1419404924,481.0,5669,5669
1419404929,852.0,11256,11256
1419404934,780.0,5880,5880
1419404939,675.0,5879,5879
1419404944,624.0,5879,5879
1419404949,600.0,5865,5865
1419404954,511.0,11253,11253
1419404959,466.0,5861,5861
1419404964,405.0,5851,5851
1419404969,337.0,5843,5843
1419404974,335.0,5843,5843
1419404979,308.0,11251,11251
1419404984,510.0,5770,5770
1419404989,734.0,5769,5769
1419404994,743.0,5751,5751
1419404999,809.0,5751,5751
1419405004,726.0,5751,5751
1419405009,605.0,11247,11247
1419405014,712.0,5734,5734
1419405019,604.0,5732,5732
1419405024,594.0,5725,5725
1419405029,513.0,5720,5720
1419405034,413.0,11245,11245
1419405039,331.0,5698,5698
1419405044,362.0,5698,5698
1419405049,362.0,5698,5698
1419405054,564.0,5690,5690
1419405059,836.0,11242,11242
1419405064,1784.0,5939,5939
1419405069,1878.0,5939,5939
1419405074,2103.0,5939,5939
1419405079,2226.0,5939,5939
1419405084,2279.0,5936,5936
1419405089,2325.0,5936,5936
1419405094,2125.0,11238,11238
1419405099,1829.0,5928,5928
1419405104,1945.0,5920,5920
1419405109,1945.0,5920,5920
1419405114,1624.0,5914,5914
1419405119,1634.0,11236,11236
1419405124,1351.0,5910,5910
1419405129,1197.0,5909,5909
1419405134,1197.0,5909,5909
1419405139,1072.0,5909,5909
1419405144,1739.0,11233,11233
1419405149,2376.0,6000,6000
1419405154,3387.0,11495,11495
1419405159,4257.0,11639,11639
1419405164,4313.0,11639,11639
1419405169,4077.0,11639,11639
1419405174,3474.0,11230,11230
1419405179,2882.0,11639,11639
1419405184,2453.0,11639,11639
1419405189,2453.0,11639,11639
1419405194,2120.0,11228,11228
1419405199,1780.0,11633,11633
1419405204,1530.0,11633,11633
1419405209,1579.0,11630,11630
1419405214,1452.0,11630,11630
1419405219,1256.0,11225,11225
1419405224,1190.0,11567,11567
1419405229,1024.0,11542,11542
1419405234,1024.0,11542,11542
1419405239,914.0,11539,11539
1419405244,790.0,11223,11223
1419405249,711.0,11497,11497
1419405254,861.0,11497,11497
1419405259,750.0,11495,11495
1419405264,645.0,11220,11220
1419405269,605.0,6001,6001
1419405274,540.0,5994,5994
1419405279,492.0,5974,5974
1419405284,450.0,5972,5972
1419405289,596.0,11218,11218
1419405294,705.0,5899,5899
1419405299,769.0,5811,5811
1419405304,769.0,5811,5811
1419405309,1006.0,5852,5852
1419405314,868.0,11215,11215
1419405319,1146.0,5844,5844
1419405324,1192.0,5827,5827
1419405329,1225.0,5827,5827
1419405334,1010.0,5827,5827
1419405339,910.0,11212,11212
1419405344,787.0,5820,5820
1419405349,845.0,5811,5811
1419405354,845.0,5811,5811
1419405359,705.0,5809,5809
1419405364,659.0,11210,11210
1419405369,560.0,5804,5804
1419405374,462.0,5801,5801
1419405379,462.0,5801,5801
1419405384,591.0,5796,5796
1419405389,614.0,11207,11207
1419405394,530.0,5775,5775
1419405400,682.0,5749,5749
1419405405,682.0,5749,5749
1419405410,654.0,5746,5746
1419405415,944.0,11204,11204
1419405420,897.0,5980,5980
1419405425,787.0,5977,5977
1419405430,787.0,5977,5977
1419405435,702.0,5960,5960
1419405440,727.0,11202,11202
1419405445,638.0,5940,5940
1419405450,628.0,5938,5938
1419405455,589.0,5938,5938
1419405460,891.0,5934,5934
1419405465,754.0,11199,11199
1419405470,911.0,5912,5912
1419405475,1102.0,5893,5893
1419405480,1102.0,5893,5893
1419405485,1223.0,5852,5852
1419405490,1071.0,11196,11196
1419405495,954.0,5812,5812
1419405500,954.0,5812,5812
1419405505,795.0,5810,5810
1419405510,773.0,11194,11194
1419405515,676.0,5794,5794
1419405520,631.0,5792,5792
1419405525,569.0,5771,5771
1419405530,556.0,5748,5748
1419405535,456.0,11191,11191
1419405540,413.0,5745,5745
1419405545,637.0,5850,5850
1419405550,1113.0,5911,5911
1419405555,1289.0,5905,5905
1419405560,1154.0,11189,11189
1419405565,1103.0,5904,5904
1419405570,1233.0,5901,5901
1419405575,1233.0,5901,5901
1419405580,1164.0,5922,5922
1419405585,1021.0,11186,11186
1419405590,854.0,5911,5911
1419405595,1249.0,5901,5901
1419405600,1249.0,5901,5901
1419405605,1506.0,5922,5922
1419405610,1708.0,5917,5917
1419405615,1567.0,11183,11183
1419405620,1298.0,5912,5912
1419405625,1262.0,5910,5910
1419405630,1068.0,5904,5904
1419405635,1195.0,11181,11181
1419405640,1066.0,5896,5896
1419405645,1154.0,5893,5893
1419405650,1005.0,5891,5891
1419405655,917.0,5880,5880
1419405660,837.0,11178,11178
1419405665,939.0,5873,5873
1419405670,893.0,5873,5873
1419405675,786.0,5869,5869
1419405680,676.0,5857,5857
1419405685,585.0,11176,11176
1419405690,508.0,5843,5843
1419405695,508.0,5843,5843
1419405700,427.0,5796,5796
1419405705,713.0,11173,11173
1419405710,679.0,5917,5917
1419405715,612.0,5916,5916
1419405720,612.0,5916,5916
1419405725,878.0,5916,5916
1419405730,850.0,11171,11171
1419405735,1390.0,5999,5999
1419405740,1321.0,5998,5998
1419405745,1319.0,5998,5998
1419405750,1132.0,5998,5998
1419405755,1015.0,5986,5986
1419405760,972.0,11168,11168
1419405765,896.0,5984,5984
1419405770,1060.0,5965,5965
1419405775,963.0,5965,5965
1419405780,820.0,5931,5931
1419405785,761.0,11165,11165
1419405790,621.0,5915,5915
1419405795,621.0,5915,5915
1419405800,1193.0,6006,6006
1419405805,1126.0,11163,11163
1419405810,1048.0,6002,6002
1419405815,939.0,6002,6002
1419405820,786.0,11161,11161
1419405825,806.0,6000,6000
1419405830,722.0,5998,5998
1419405835,548.0,11160,11160
1419405840,592.0,5984,5984
1419405845,687.0,5984,5984
1419405850,595.0,5972,5972
1419405855,552.0,5969,5969
1419405860,480.0,11157,11157
1419405865,432.0,5920,5920
1419405870,432.0,5920,5920
1419405875,391.0,5872,5872
1419405880,530.0,11155,11155
1419405885,451.0,5822,5822
1419405890,454.0,5822,5822
1419405895,382.0,5727,5727
1419405900,324.0,11153,11153
1419405905,537.0,5713,5713
1419405910,786.0,5903,5903
1419405915,786.0,5903,5903
1419405920,877.0,5902,5902
1419405925,781.0,5902,5902
1419405930,884.0,11149,11149
1419405935,762.0,5889,5889
1419405940,863.0,5882,5882
1419405945,834.0,5882,5882
1419405950,955.0,5862,5862
1419405955,848.0,5834,5834
1419405961,738.0,11146,11146
1419405966,675.0,5745,5745
1419405971,668.0,5745,5745
1419405976,568.0,5742,5742
1419405981,581.0,11144,11144
1419405986,1140.0,5776,5776
1419405991,1045.0,5775,5775
1419405996,902.0,5775,5775
1419406001,822.0,5775,5775
1419406006,683.0,11141,11141
1419406011,941.0,5796,5796
1419406016,1086.0,5794,5794
1419406021,1086.0,5794,5794
1419406026,1096.0,5792,5792
1419406031,1128.0,5790,5790
1419406036,1719.0,5865,5865
1419406041,1853.0,11138,11138
1419406046,1810.0,5862,5862
1419406051,1810.0,5862,5862
1419406056,2066.0,5859,5859
1419406061,1736.0,5857,5857
1419406066,1572.0,11135,11135
1419406071,1473.0,5857,5857
1419406076,1473.0,5857,5857
1419406081,1261.0,5855,5855
1419406086,1132.0,11133,11133
1419406091,1579.0,5854,5854
1419406096,1579.0,5854,5854
1419406101,1589.0,5851,5851
1419406106,1321.0,5842,5842
1419406111,1161.0,11131,11131
1419406116,1144.0,5841,5841
1419406121,919.0,5838,5838
1419406126,800.0,11129,11129
1419406131,683.0,5829,5829
1419406136,683.0,5829,5829
1419406141,568.0,5824,5824
1419406146,470.0,11127,11127
1419406151,421.0,5817,5817
1419406156,405.0,5817,5817
1419406161,625.0,5792,5792
1419406166,525.0,11125,11125
1419406171,525.0,5786,5786
1419406176,413.0,5751,5751
1419406181,389.0,11123,11123
1419406186,512.0,5747,5747
1419406191,502.0,5747,5747
1419406196,462.0,5737,5737
1419406201,383.0,5733,5733
1419406206,402.0,11120,11120
1419406211,402.0,5731,5731
1419406216,351.0,5725,5725
1419406221,304.0,5722,5722
1419406226,361.0,11118,11118
1419406231,355.0,5727,5727
1419406236,355.0,5727,5727
1419406241,537.0,5751,5751
1419406246,506.0,5741,5741
1419406251,437.0,11116,11116
1419406256,454.0,5736,5736
1419406261,454.0,5736,5736
1419406266,459.0,5736,5736
1419406271,616.0,11113,11113
1419406276,893.0,11113,11113
1419406281,914.0,5925,5925
1419406286,1312.0,5925,5925
1419406291,1121.0,5920,5920
1419406296,934.0,5919,5919
1419406301,1012.0,11110,11110
1419406306,1051.0,5919,5919
1419406311,936.0,5916,5916
1419406316,775.0,5914,5914
1419406321,1616.0,11108,11108
1419406326,2288.0,6062,6062
1419406331,2351.0,6062,6062
1419406336,2782.0,11631,11631
1419406341,2361.0,11631,11631
1419406346,1974.0,11106,11106
1419406351,2034.0,11625,11625
1419406356,2034.0,11625,11625
1419406361,1888.0,11622,11622
1419406366,1698.0,11622,11622
1419406371,1982.0,11616,11616
1419406376,2145.0,11102,11102
1419406381,2015.0,11613,11613
1419406386,1973.0,11613,11613
1419406391,1637.0,11588,11588
1419406396,1583.0,6063,6063
1419406401,1408.0,11100,11100
1419406406,1665.0,6032,6032
1419406411,1600.0,6032,6032
1419406416,1491.0,6030,6030
1419406421,1656.0,6016,6016
1419406426,1656.0,11097,11097
1419406431,1656.0,6006,6006
1419406436,1378.0,5986,5986
1419406441,1135.0,5932,5932
1419406446,939.0,11095,11095
1419406451,963.0,5919,5919
1419406456,800.0,5896,5896
1419406461,719.0,5869,5869
1419406466,764.0,5864,5864
1419406471,677.0,5843,5843
1419406476,641.0,5813,5813
1419406481,874.0,5795,5795
1419406486,744.0,11091,11091
1419406491,744.0,5793,5793
1419406496,670.0,5789,5789
1419406501,552.0,5787,5787
1419406506,568.0,5785,5785
1419406511,516.0,5785,5785
1419406516,805.0,5808,5808
1419406521,739.0,5807,5807
1419406526,622.0,5807,5807
1419406531,618.0,5807,5807
1419406536,507.0,5806,5806
1419406541,433.0,5802,5802
1419406546,368.0,11084,11084
1419406551,359.0,5801,5801
1419406556,335.0,5796,5796
1419406562,967.0,5907,5907
1419406567,842.0,5901,5901
1419406572,867.0,11082,11082
1419406577,867.0,5900,5900
1419406582,865.0,5898,5898
1419406587,825.0,5898,5898
1419406592,664.0,11080,11080
1419406597,664.0,5896,5896
1419406602,1138.0,5895,5895
1419406607,1030.0,5894,5894
1419406612,899.0,5893,5893
1419406617,734.0,11077,11077
1419406622,889.0,5886,5886
1419406627,815.0,5886,5886
1419406632,899.0,5880,5880
1419406637,764.0,5876,5876
1419406642,739.0,11075,11075
1419406647,861.0,5851,5851
1419406652,770.0,5844,5844
1419406657,670.0,5839,5839
1419406662,577.0,5814,5814
1419406667,587.0,5807,5807
1419406672,586.0,5807,5807
1419406677,534.0,5803,5803
1419406682,448.0,5792,5792
1419406687,728.0,11070,11070
1419406692,831.0,5770,5770
1419406697,831.0,5770,5770
1419406702,862.0,5849,5849
1419406707,767.0,5817,5817
1419406712,841.0,5799,5799
1419406717,1010.0,11067,11067
1419406722,1010.0,5790,5790
1419406727,917.0,5788,5788
1419406732,874.0,5766,5766
1419406737,857.0,5765,5765
1419406742,706.0,5756,5756
1419406747,701.0,5756,5756
1419406752,741.0,5753,5753
1419406757,756.0,5746,5746
1419406762,631.0,11062,11062
1419406767,691.0,5740,5740
1419406772,613.0,5732,5732
1419406777,638.0,5728,5728
1419406782,652.0,11060,11060
1419406787,879.0,5762,5762
1419406792,806.0,5762,5762
1419406797,710.0,5747,5747
1419406802,610.0,5746,5746
1419406807,548.0,5741,5741
1419406812,522.0,5741,5741
1419406817,454.0,5741,5741
1419406822,762.0,5740,5740
1419406827,714.0,5739,5739
